t,gamma,leak,mass_total,mass_out
4.96,0.5286952189231249,0.0005517481015002163,37.355677314081376,0.02061092403829965
4.97,0.0,0.0005528865645596325,37.35183263626254,0.02065132642627011
4.98,0.0,0.0005569555450373208,37.34809731290811,0.02080122989501819
4.99,0.44727548006867235,0.0005610345913998586,37.34436236449098,0.02095147908025102
5.0,0.6,0.0005626155096970258,37.34053407903227,0.021008363613234465
5.01,0.2785478281973175,0.000563344707814938,37.33667383779432,0.021033417613934444
5.0200000000000005,0.0,0.0005658952028447,37.332881445762496,0.02112649851852747
5.03,0.6,0.0005700268435837152,37.32914802211413,0.021278616420715577
5.04,0.6,0.0005707500914038091,37.32528730045142,0.021303411138406655
5.05,0.6,0.0005714847605257216,37.32142681710969,0.021328626667054748
5.0600000000000005,0.6,0.0005722308035148182,37.31756657017018,0.021354261103666776
5.07,0.21935357416046364,0.0005729881371757974,37.313706556365915,0.02138031121085702
5.08,0.22659792928014055,0.0005759367266705982,37.30992815655989,0.02148815789480487
5.09,0.6,0.0005788493911673287,37.30614834212548,0.02159464125463796
5.1000000000000005,0.1552786625177739,0.0005796074063073986,37.30228803031885,0.02162068241458521
5.11,0.6,0.0005829531672874974,37.29852410106928,0.02174329275986798
5.12,0.6,0.0005837141774786522,37.294663661123934,0.02176942392329652
5.13,0.0232716379858654,0.0005844865863920249,37.29080345147849,0.02179597441317119
5.14,0.6,0.0005886396002482047,37.28706917335966,0.02194864549263418
5.15,0.0,0.0005894089568787865,37.283208649507586,0.021975057119201006
5.16,0.5205956829715481,0.0005937244756613149,37.27948020456301,0.022133739837381136
5.17,0.0,0.0005949609342038272,37.27563690534538,0.022177547756247543
5.18,0.6,0.0005993021515935739,37.271909218777935,0.02233713538881458
5.19,0.0013906419220073296,0.0006000597205852294,37.26804788242533,0.022363054399085695
5.2,0.0,0.0006044192214439735,37.264320645267894,0.022523271672052016
5.21,0.2921903603413417,0.0006087974820551744,37.26059409194349,0.022684155863055715
5.22,0.6,0.0006114082594937146,37.256801630554335,0.022779116239240428
5.23,0.6,0.000612143827892959,37.25293915648537,0.022804156775515068
5.24,0.6,0.0006128914789506878,37.24907691984758,0.022829641842953927
5.25,0.0,0.0006136511363517129,37.24521491771938,0.022855568457922883
5.26,0.0,0.0006181027343640984,37.24149028050162,0.023019066974172667
5.2700000000000005,0.032063331504839386,0.0006225648484773239,37.23776601617443,0.023182924157494303
5.28,0.3162458851759235,0.0006268380189892696,37.23403469158711,0.023339708545052833
5.29,0.0,0.0006293403345195384,37.23023736297179,0.023430490036255115
5.3,0.6,0.0006338378135575467,37.22651422547212,0.023595572383042794
5.3100000000000005,0.2773304011826107,0.0006345449665776278,37.22264988704971,0.023619445128509338
5.32,0.0,0.0006373111557119603,37.218862005451726,0.023719995958979046
5.33,0.0,0.0006418497478211241,37.21514000705463,0.023886528228656487
5.34,0.0,0.0006463990747391521,37.21141838120493,0.02405342641134299
5.3500000000000005,0.0,0.0006509591783674805,37.207697127677186,0.024220691951179457
5.36,0.0,0.0006555301064473229,37.20397624647115,0.024388326509113566
5.37,0.6,0.0006601119043650925,37.200255737506495,0.024556331657754532
5.38,0.6,0.0006607461704320284,37.19638826283996,0.024577371098575017
5.39,0.6,0.0006613940260447805,37.192521049840565,0.02459891123590996
5.4,0.0,0.0006620553769695699,37.188654095141814,0.024620948405950714
5.41,0.6,0.0006667002360831254,37.18493512143823,0.024791205024199237
5.42,0.6,0.0006673581045558988,37.18106777274154,0.02481308691418188
5.43,0.0,0.0006680294951899743,37.177200680367775,0.024835466603083126
5.44,0.14940990733717582,0.00067272022969099,37.17348285442529,0.025007353924243733
5.45,0.30345406387811635,0.0006764173957067744,37.16972803684479,0.025142250637812308
5.46,0.6,0.0006790803102575787,37.16593466349258,0.02523865444229812
5.47,0.10973038501777688,0.0006797369096588405,37.16206653349016,0.0252604282620115
5.48,0.47563176010658154,0.0006837378664809772,37.158322505391936,0.025406552151849445
5.49,0.6,0.0006852463622131084,37.1544857288645,0.025459976185603937
5.5,0.0,0.0006859123210250747,37.1506174186387,0.02548206622113373
5.51,0.0,0.0006907050980230157,37.14690225592719,0.025657554763932264
5.5200000000000005,0.4898270738516433,0.0006955089617797734,37.14318746491174,0.025833419750912953
5.53,0.0,0.0006969192015867804,37.139346506422534,0.02588312371471147
5.54,0.6,0.0007017508901117512,37.135632471743946,0.02605996314190987
5.55,0.6,0.0007023857938516247,37.13176244890661,0.02608082244478592
5.5600000000000005,0.6,0.0007030349293917327,37.12789268860667,0.026102205414799122
5.57,0.0,0.0007036982060696026,37.12402318767762,0.026124108519255777
5.58,0.6,0.0007085951709359016,37.12031068760516,0.026303272896878067
5.59,0.6,0.0007092543609978656,37.11644073954848,0.026324997459244312
5.6000000000000005,0.6,0.0007099277453450944,37.11257104984712,0.0263472438893783
5.61,0.04718760035233227,0.0007106152246955777,37.10870161499315,0.026370008336300217
5.62,0.6,0.0007152426603751645,37.10497820783725,0.026539063326536737
5.63,0.004977021039457075,0.0007159281590814431,37.10110838223213,0.026561728223973263
5.64,0.6,0.0007208850531435779,37.0973968566875,0.02674295890452229
5.65,0.5456471011969937,0.00072156624207216,37.0935265665671,0.026765436569842378
5.66,0.0,0.0007226535822484915,37.0896710770125,0.02680298366822207
5.67,0.5320355238500655,0.0007276933220450685,37.08596201842032,0.026987206902422244
5.68,0.5823563369170769,0.0007288751941511851,37.082109749280235,0.027028229943042915
5.69,0.0,0.0007297018252144205,37.07824404686987,0.027056062356747394
5.7,0.0,0.0007347886164268576,37.074536132263205,0.02724194710929396
5.71,0.6,0.000739886736198662,37.07082858875624,0.02742821437271565
5.72,0.06976887841046997,0.0007405597795022045,37.06695684780353,0.027450297390027856
5.73,0.6,0.0007451715397896259,37.063230912213065,0.027618464848433014
5.74,0.4815344332110531,0.0007458437534541191,37.05935879042596,0.027640491260854952
5.75,0.6,0.0007474136110090272,37.05551966892597,0.027695799763568736
5.76,0.6,0.0007481082984046651,37.05164785550427,0.027718645230270907
5.7700000000000005,0.6,0.0007488174997016877,37.047776292772696,0.02774202321306226
5.78,0.6,0.0007495411218955409,37.0439049774751,0.02776593009620925
5.79,0.0,0.0007502790747758356,37.04003390644131,0.027790362368991114
5.8,0.23111172379399056,0.0007555300198664988,37.03632981896553,0.027982059003905983
5.8100000000000005,0.4170088605910671,0.0007590474035652826,37.0325614323192,0.028109469602574474
5.82,0.0,0.0007611608204235474,37.02874087358042,0.02818482678258618
5.83,0.0,0.0007664540228522705,37.02503791629668,0.02837798925720421
5.84,0.6,0.0007717587161221861,37.02133532941017,0.028571538222955294
5.8500000000000005,0.0,0.0007724475144915811,37.01746168366637,0.0285940462703362
5.86,0.5537415479474324,0.0007777828090944377,37.01375985518197,0.02878866611531114
5.87,0.0,0.000778825711568424,37.0098989824704,0.028824260910098785
5.88,0.5385289607466821,0.0007841911769948531,37.00619791148147,0.029019933896309913
5.89,0.0,0.0007853480676713,37.00234092996622,0.029059716948664417
5.9,0.6,0.0007907436395946853,36.99864061538168,0.02925643974026345
5.91,0.3558370284975523,0.0007914097014404038,36.994765132236985,0.029278016028162324
5.92,0.0,0.0007940221324034472,36.99096139375996,0.02937164204552767
