t,S,R,gain,norm
323,0.19562589872416847,0.8043741012758315,0.1674599419738407,19.999999999999
324,0.19650038577362872,0.8034996142263713,0.2676652515155966,19.999999999999
325,0.19567668762837276,0.8043233123716272,0.5580034495372219,19.999999999999
326,0.19084828945179932,0.8091517105482007,0.5068648582878492,19.999999999999
327,0.1858407810985846,0.8141592189014154,0.38739154736309606,19.999999999999
328,0.18254975952978647,0.8174502404702135,0.21682171505687184,19.999999999999
329,0.18461541182179264,0.8153845881782074,0.0,19.999999999999005
330,0.18919465982712136,0.8108053401728786,0.14773875290827065,19.999999999999
331,0.19227833030278518,0.8077216696972148,0.0439823098369604,19.999999999999
332,0.1958888202980935,0.8041111797019065,0.03625046800882768,19.999999999999
333,0.19800093063457735,0.8019990693654226,0.0,19.999999999998998
334,0.20128270790832958,0.7987172920916704,0.0,19.999999999999
335,0.20529558173590667,0.7947044182640933,0.0,19.999999999999
336,0.2089210512788504,0.7910789487211496,0.0,19.999999999999
337,0.21369580387660736,0.7863041961233926,0.0,19.999999999999
338,0.2173625477738843,0.7826374522261157,0.2081600994341338,19.999999999999
339,0.21691668985286183,0.7830833101471382,0.023273478506461776,19.999999999999
340,0.2187321295051743,0.7812678704948257,0.029227964772779665,19.999999999999
341,0.22260684433543831,0.7773931556645617,0.0,19.999999999998998
342,0.2257548602585162,0.7742451397414838,0.0,19.999999999999
343,0.22872830175941816,0.7712716982405818,0.04258770797131964,19.999999999999005
344,0.22986032689265612,0.7701396731073439,0.0,19.999999999999
345,0.23222747168871316,0.7677725283112868,0.0,19.999999999999
346,0.23557723445638246,0.7644227655436175,0.0,19.999999999999
347,0.23709050180952496,0.762909498190475,0.1075266333315073,19.999999999999
348,0.23637163264423633,0.7636283673557637,0.2429624936309331,19.999999999999
349,0.23451742174681578,0.7654825782531842,0.2852244016895433,19.999999999999
350,0.23371156222325185,0.7662884377767482,0.4434718752601234,19.999999999998998
351,0.22917358801055243,0.7708264119894476,0.5063473299006069,19.999999999999
352,0.22341334241339972,0.7765866575866003,0.5371431975387717,19.999999999998998
353,0.2169906888919223,0.7830093111080777,0.6456836818517602,19.999999999999
354,0.2076159668944627,0.7923840331055373,0.8388748768961286,19.999999999999
355,0.19614882389027,0.80385117610973,0.9994901675661778,19.999999999999
356,0.18494354378802336,0.8150564562119766,1.0,19.999999999999
357,0.1759971801546052,0.8240028198453948,0.9182517030921971,19.999999999998998
358,0.16684195361953225,0.8331580463804678,0.7527772053718831,19.999999999999
359,0.16124036694594257,0.8387596330540574,0.8196253802216797,19.999999999998998
360,0.15598300144328003,0.84401699855672,0.6651093020644112,19.999999999999
361,0.15356161592076434,0.8464383840792357,0.8739406609806312,19.999999999999
362,0.14722497996566486,0.8527750200343351,0.9579100722411475,19.999999999999
